course_code,course_name,department,teacher,credits,enrollment,class_capacity,teaching_class,campus,course_type,schedule_text,has_virtual_schedule,is_weekend_course,time_bucket
AR023,设计工坊与数字艺术实验,设计学院,刘小凯,2.0,15,15.0,(2025-2026-1)-AR023-01,闵行,公共选修课,星期二第11-13节{1-11周},False,False,evening
EV902,环境与健康,农业与生物学院,王鲁梅,2.0,50,50.0,(2025-2026-1)-EV902-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
JC903,美学,人文学院,尹庆红,2.0,40,40.0,(2025-2026-1)-JC903-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
LAW3808,反不正当竞争法,凯原法学院,王杰,2.0,21,50.0,(2025-2026-1)-LAW3808-01,闵行,限选,星期二第11-13节{1-11周},False,False,evening
ME908,机器的征途：空天科技,航空航天学院,胡士强,2.0,50,50.0,(2025-2026-1)-ME908-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
MU902,中西乐理及其应用,人文学院,王茕,2.0,30,30.0,(2025-2026-1)-MU902-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
MUSI1104,非洲鼓演奏体验,设计学院,王丽华,2.0,30,30.0,(2025-2026-1)-MUSI1104-01,闵行,公共选修课,星期二第11-13节{1-11周},False,False,evening
PSY1107,“UTJS”体验式教育:大学生演讲与沟通训练,学指委（学生处、团委、人武部）合署,陈猛,2.0,12,30.0,(2025-2026-1)-PSY1107-03,闵行,公共选修课,星期二第11-13节{1-11周},False,False,evening
SOC1007,职业生涯发展与规划,学生就业服务与职业发展中心,李明,2.0,30,30.0,(2025-2026-1)-SOC1007-05,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
SOC1011,社会科学研究方法,国际与公共事务学院,田园,2.0,24,30.0,(2025-2026-1)-SOC1011-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
WA901,孙子兵法,军事教研室,闫成,2.0,60,60.0,(2025-2026-1)-WA901-01,闵行,通识核心课程,星期二第11-13节{1-11周},False,False,evening
LAW2310,知识产权法（A类）,凯原法学院,徐彦冰,3.0,38,20.0,(2025-2026-1)-LAW2310-02,闵行,必修,星期二第11-13节{1-16周},False,False,evening
PUM1105,各国政府与政治,国际与公共事务学院,黄宗昊,2.0,17,50.0,(2025-2026-1)-PUM1105-01,闵行,公共选修课,"星期二第11-13节{1-8周,10-12周}",False,False,evening
LAW6156,行为法经济学(研）,研究生院,李学尧;李剑,2.0,0,10.0,LAW6156-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6400,保险法(研）,研究生院,韩长印,2.0,0,10.0,LAW6400-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6413,公司法理论与实践(研）,研究生院,皮正德,2.0,0,10.0,LAW6413-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6425,家事、继承法重点问题研究(研）,研究生院,李贝,2.0,0,10.0,LAW6425-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6615,财税法(研）,研究生院,王桦宇;李俊明,2.0,0,10.0,LAW6615-19000-X02专业型,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6618,竞争法(研）,研究生院,侯利阳,2.0,0,10.0,LAW6618-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6678,英国合同法(研）,研究生院,马强,2.0,0,10.0,LAW6678-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
LAW6838,国际海洋法(研）,研究生院,薛桂芳;徐向欣,2.0,0,10.0,LAW6838-19000-X01,徐汇,nan,星期二第11-13节{2-12周},False,False,evening
AGRI6027,现代农业创新与乡村振兴战略(研）,研究生院,曹正伟,2.0,0,3.0,AGRI6027-150-M01,闵行,nan,星期二第11-13节{2-12周},False,False,evening
FOST6001,食品软物质物理(研）,研究生院,鲁伟;方亚鹏,2.0,0,3.0,FOST6001-150-M01,闵行,nan,星期二第11-13节{2-12周},False,False,evening
MSE8404,X 射线衍射原理及技术(研）,研究生院,吴雪艳,2.0,0,3.0,MSE8404-050-M01,闵行,nan,星期二第11-13节{2-12周},False,False,evening
MATH1202,高等数学II,数学科学学院,周钢,4.0,0,100.0,(2025-2026-1)-MATH1202-01,闵行,必修,星期二第11-13节{3-13周};星期五第11-13节{3-13周},False,False,evening
ECOL0102,农业有害生物防控的基因设计,农业与生物学院,陈功友,2.0,4,20.0,(2025-2026-1)-ECOL0102-02,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
CS096,Unreal程序开发与实践,学生创新中心,赵伟明,2.0,30,30.0,(2025-2026-1)-CS096-01,闵行,公共选修课,"星期二第11-13节{3-12周,14周}",False,False,evening
PHY1251,大学物理(A类）（1）,物理与天文学院,冯仕猛,4.0,0,80.0,(2025-2026-1)-PHY1251-01,闵行,必修,星期二第11-13节{3-14周};星期四第11-13节{3-14周},False,False,evening
MATH2560J,线性代数和微分方程A,密西根学院,蔡润泽,4.0,0,20.0,(2025-2026-1)-MATH2560J-01,闵行,限选,星期二第11-13节{1-14周};星期四第11-13节{1-14周};星期五第11-13节{1-13周(单)},False,False,evening
FT0101,人工智能电影理论与实践,媒体与传播学院,杨弋枢,2.0,115,30.0,(2025-2026-1)-FT0101-01,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
EE031,开源硬件PCB设计-基于PADS,学生创新中心,宋立博,2.0,16,30.0,(2025-2026-1)-EE031-01,闵行,公共选修课,星期二第11-13节{5-15周},False,False,evening
BI900,生命科学导论,生命科学技术学院,梁如冰,2.0,40,40.0,(2025-2026-1)-BI900-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
BIO0101,基因追踪,农业与生物学院,包岩,2.0,26,20.0,(2025-2026-1)-BIO0101-01,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
BIO0101,基因追踪,农业与生物学院,陈火英,2.0,24,20.0,(2025-2026-1)-BIO0101-02,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
CHN1011,现代中国文学与文化,人文学院,符杰祥,2.0,198,40.0,(2025-2026-1)-CHN1011-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
ENVR0104,环境修复与人类健康,生命科学技术学院,唐鸿志,2.0,27,30.0,(2025-2026-1)-ENVR0104-02,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
MSE1009,寻医问材:医学发展中的材料变革,材料科学与工程学院,袁广银,2.0,92,40.0,(2025-2026-1)-MSE1009-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
MS1005,海洋学导论,船舶海洋与建筑工程学院,徐航,2.0,40,40.0,(2025-2026-1)-MS1005-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
MS1005,海洋学导论,船舶海洋与建筑工程学院,徐雪松,2.0,40,40.0,(2025-2026-1)-MS1005-02,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
FL1001,英语写作,外国语学院,陆元雯,2.0,0,20.0,(2025-2026-1)-FL1001-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
LI907,传记经典导读,人文学院,沈忱,2.0,153,40.0,(2025-2026-1)-LI907-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
ME1112,仿人机器人创新实践,学生创新中心,冷春涛,2.0,16,16.0,(2025-2026-1)-ME1112-01,闵行,公共选修课,星期二第11-13节{5-15周},False,False,evening
PHIL1005,佛教与中国传统文化,人文学院,孟令兵,2.0,41,30.0,(2025-2026-1)-PHIL1005-02,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
PU914,当代中国外交,国际与公共事务学院,刘宏松,2.0,97,100.0,(2025-2026-1)-PU914-01,闵行,通识核心课程,星期二第11-13节{5-15周},False,False,evening
SP190,绝对零度的奇迹：超流与超导,机械与动力工程学院,张鹏,2.0,69,30.0,(2025-2026-1)-SP190-01,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
SP245,智能材料结构系统与应用,机械与动力工程学院,杨斌堂,2.0,46,30.0,(2025-2026-1)-SP245-01,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
SP258,知识融合与创新设计,机械与动力工程学院,戚进,2.0,25,30.0,(2025-2026-1)-SP258-01,闵行,新生研讨课,星期二第11-13节{5-15周},False,False,evening
GE6001,学术写作、规范与伦理（研）,研究生院,覃筱,1.0,0,3.0,GE6001-12000-金融硕士2班,徐汇,nan,星期二第11-13节{12-16周},False,False,evening
MGTS3501,数据库原理与系统,安泰经济与管理学院,房思含,4.0,38,38.0,(2025-2026-1)-MGTS3501-02,徐汇,"必修,限选",星期二第11-13节{1-16周};星期四第9-10节{1-16周},False,False,evening
ECON3612,区域经济学,安泰经济与管理学院,罗守贵,3.0,50,50.0,(2025-2026-1)-ECON3612-01,徐汇,限选,星期二第11-13节{1-16周},False,False,evening
ART1009,世界艺术经典导引,人文学院,谢纳,3.0,25,25.0,(2025-2026-1)-ART1009-01,闵行,通识核心课程,星期二第11-13节{1-16周},False,False,evening
ART1010,世界名剧精品赏析,人文学院,田嘉辉,3.0,30,30.0,(2025-2026-1)-ART1010-01,闵行,通识核心课程,星期二第11-13节{1-16周},False,False,evening
CS3343,计算经济学,计算机学院,陶表帅,3.0,35,60.0,(2025-2026-1)-CS3343-01,闵行,限选,星期二第11-13节{1-16周},False,False,evening
HIS2201,考古学专题,人文学院,林明昊,3.0,6,50.0,(2025-2026-1)-HIS2201-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
AST4754,实测天体物理,物理与天文学院,翟忠旭,3.0,80,80.0,(2025-2026-1)-AST4754-01,闵行,限选,星期二第11-13节{1-16周},False,False,evening
MARX1219,习近平新时代中国特色社会主义思想概论,马克思主义学院,孟少杰,3.0,90,90.0,(2025-2026-1)-MARX1219-13,闵行,必修,星期二第11-13节{1-16周},False,False,evening
MARX1219,习近平新时代中国特色社会主义思想概论,马克思主义学院,郑丽平,3.0,90,90.0,(2025-2026-1)-MARX1219-14,闵行,必修,星期二第11-13节{1-16周},False,False,evening
PHIL1503,伦理学,人文学院,张子夏,3.0,3,30.0,(2025-2026-1)-PHIL1503-01,闵行,限选,星期二第11-13节{1-16周},False,False,evening
FL2684,基础法语-2,外国语学院,曹慧,3.0,17,60.0,(2025-2026-1)-FL2684-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
FL2401,日语精读（2）,外国语学院,金文峰,6.0,21,80.0,(2025-2026-1)-FL2401-01,闵行,必修,星期二第11-13节{1-16周};星期四第11-13节{1-16周},False,False,evening
BUSS1302,管理学原理（D类）,安泰经济与管理学院,李欣欣,3.0,0,30.0,(2025-2026-1)-BUSS1302-04,闵行,"必修,限选",星期二第11-13节{1-16周},False,False,evening
BUSS1302,管理学原理（D类）,安泰经济与管理学院,李诗科,3.0,0,30.0,(2025-2026-1)-BUSS1302-06,闵行,"必修,限选",星期二第11-13节{1-16周},False,False,evening
BUSS1302,管理学原理（D类）,安泰经济与管理学院,王青,3.0,0,30.0,(2025-2026-1)-BUSS1302-05,闵行,"必修,限选",星期二第11-13节{1-16周},False,False,evening
BUSS2402,管理科学,安泰经济与管理学院,孙海龙,3.0,50,50.0,(2025-2026-1)-BUSS2402-03,闵行,限选,星期二第11-13节{1-16周},False,False,evening
JCCX0007,智慧城市能源系统智能控制,致远学院,杜志敏,3.0,18,30.0,(2025-2026-1)-JCCX0007-01,闵行,交叉课程,星期二第11-13节{1-16周},False,False,evening
MARX1208,思想道德与法治,马克思主义学院,史宏波,3.0,96,107.0,(2025-2026-1)-MARX1208-38,闵行,必修,星期二第11-13节{1-16周},False,False,evening
CHEM4304,仪器分析实验（A类）,化学化工学院,谢少艾,1.5,20,20.0,(2025-2026-1)-CHEM4304-02,闵行,必修,星期二第11-13节{1-16周},False,False,evening
CS3331,软件工程,计算机学院,曹健,3.0,23,45.0,(2025-2026-1)-CS3331-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
ISE3307,现代传感技术,自动化与感知学院,金涵,3.0,35,35.0,(2025-2026-1)-ISE3307-02,闵行,必修,星期二第11-13节{1-16周},False,False,evening
ECON2403,中级宏观经济学,安泰经济与管理学院,范纯增,3.0,42,23.0,(2025-2026-1)-ECON2403-04,闵行,必修,星期二第11-13节{1-16周},False,False,evening
ECON3507,国际贸易实务,安泰经济与管理学院,许源,3.0,9,15.0,(2025-2026-1)-ECON3507-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
EI6201,计算机模式识别（研）,研究生院,刘伟,3.0,0,15.0,EI6201-032-M01,闵行,nan,星期二第11-13节{1-16周},False,False,evening
ENVR1005,人与环境,环境科学与工程学院,张景新,3.0,50,50.0,(2025-2026-1)-ENVR1005-02,闵行,通识核心课程,星期二第11-13节{1-16周},False,False,evening
EST6203,显示光学(研）,研究生院,陆建钢,3.0,0,10.0,EST6203-03400-,闵行,nan,星期二第11-13节{1-16周},False,False,evening
LAW1301,宪法（A类）,凯原法学院,王彬,3.0,27,40.0,(2025-2026-1)-LAW1301-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
MATH1201,高等数学I,数学科学学院,乃兵,6.0,76,194.0,(2025-2026-1)-MATH1201-25,闵行,nan,星期二第11-13节{1-16周};星期五第11-13节{1-16周},False,False,evening
MA194,桥牌与博弈论,数学科学学院,张跃辉,3.0,79,80.0,(2025-2026-1)-MA194-01,闵行,公共选修课,星期二第11-13节{1-16周},False,False,evening
MATH2402,初等数论,数学科学学院,费佳睿,3.0,108,58.0,(2025-2026-1)-MATH2402-02,闵行,限选,星期二第11-13节{1-16周},False,False,evening
MATH3403,代数数论,数学科学学院,李吉有,3.0,31,70.0,(2025-2026-1)-MATH3403-01,闵行,限选,星期二第11-13节{1-16周},False,False,evening
MARX1202,中国近现代史纲要,马克思主义学院,李梁,3.0,112,116.0,(2025-2026-1)-MARX1202-18,闵行,必修,星期二第11-13节{1-16周},False,False,evening
MARX1202,中国近现代史纲要,马克思主义学院,彭正德,3.0,69,84.0,(2025-2026-1)-MARX1202-19,闵行,必修,星期二第11-13节{1-16周},False,False,evening
MARX1203,毛泽东思想和中国特色社会主义理论体系概论,马克思主义学院,虞昊,3.0,90,90.0,(2025-2026-1)-MARX1203-23,闵行,必修,星期二第11-13节{1-16周},False,False,evening
MATH6102,代数几何(研）,研究生院,张光连,3.0,0,10.0,MATH6102-071-M01,闵行,nan,星期二第11-13节{1-16周},False,False,evening
MATH6202,动力系统的可积与分支理论(研）,研究生院,张祥,3.0,0,10.0,MATH6202-071-M01,闵行,nan,星期二第11-13节{1-16周},False,False,evening
MATH6206,高等计算方法(研）,研究生院,杨志国,3.0,1,10.0,MATH6206-071-M01,闵行,nan,星期二第11-13节{1-16周},False,False,evening
MATH6214,非线性几何抛物方程(研）,研究生院,朱苗苗,3.0,0,10.0,MATH6214-07100-M01,闵行,nan,星期二第11-13节{1-16周},False,False,evening
PHIL1011,西方哲学史,人文学院,陈勇,3.0,25,40.0,(2025-2026-1)-PHIL1011-02,闵行,通识核心课程,星期二第11-13节{1-16周},False,False,evening
PSY1002,积极心理学,医学院,徐晓滢,3.0,60,60.0,(2025-2026-1)-PSY1002-01,闵行,通识核心课程,星期二第11-13节{1-16周},False,False,evening
PUM1301,社会学原理（A类）,国际与公共事务学院,侯逸飞,3.0,45,50.0,(2025-2026-1)-PUM1301-01,闵行,必修,星期二第11-13节{1-16周},False,False,evening
AE6102,系统工程(研）,研究生院,宋文滨,3.0,0,5.0,AE6102-41300-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
AE8106,流体力学(研）,研究生院,余文胜,3.0,0,5.0,AE8106-41300-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
AE8120,最优化方法与最优制导(研）,研究生院,洪海超,3.0,0,5.0,AE8120-41300-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
BIO8104,生化分析与分离工程(研）,研究生院,肖华,3.0,0,5.0,BIO8104-08000-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
CE8016,工程系统碳排放分析(研）,研究生院,胡建辉,3.0,0,6.0,CE8016-010-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
EI6702,过程建模及优化(研）,研究生院,蔡鸿明;于晗,3.0,0,5.0,EI6702-03700-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
EST6401,现代电子测量技术与实验(研）,研究生院,朱杰,3.0,0,10.0,EST6401-03400-,闵行,nan,星期二第11-13节{2-17周},False,False,evening
EST8717,VLSI物理设计及自动化算法(研）,研究生院,李永福,3.0,0,10.0,EST8717-03900-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
EST8805,纳米光电技术(研）,研究生院,陈长鑫,3.0,0,20.0,EST8805-03900-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
EST8809,纳米科学与技术(研）,研究生院,王孜,3.0,0,10.0,EST8809-03900-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
HORT6003,细胞遗传学(研）,研究生院,王刚,3.0,0,2.0,HORT6003-150-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
ICE7302H,通信与信息系统优化(研）,研究生院,陈思衡,3.0,1,20.0,ICE7302H-03400-1,闵行,nan,星期二第11-13节{2-17周},False,False,evening
ICE9212,基于深度学习的计算机视觉(研）,研究生院,谢伟迪,3.0,0,20.0,基于深度学习的计算机视觉01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
IST6026,光学与光子学(研）,研究生院,杨天,3.0,1,10.0,IST6026-035-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
MATH6015,最优化方法（研）,研究生院,罗涛,3.0,5,5.0,MATH6015-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
ME6100H,高等机构学(研）,研究生院,何俊,3.0,0,5.0,ME6100H-020-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
ME6124,弹塑性力学（研）,研究生院,罗国虎,3.0,0,5.0,ME6124-020-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
ME6142,声学原理及计算方法(研）,研究生院,吴海军,3.0,0,12.0,ME6142-020-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
MSE8301,凝固原理(研）,研究生院,李建国;胡侨丹,3.0,0,3.0,MSE8301-050-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
NAOE7203,高等传热学（研）,研究生院,依平,3.0,0,6.0,NAOE7203-010-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
NAOE9109,绿色智能船舶设计与实践(研）,研究生院,李英辉,3.0,0,6.0,NAOE9109-010-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
NIS7007,信息论与编码(研）,研究生院,王士林,3.0,1,5.0,NIS7007-03600-M01,闵行,nan,星期二第11-13节{2-17周},False,False,evening
NIS7007,信息论与编码(研）,研究生院,唐灯,3.0,2,5.0,NIS7007-03600-M02,闵行,nan,星期二第11-13节{2-17周},False,False,evening
